,Date,Price,EMA12,EMA26,MACD,SIGNAL,CROSS,DIRECTION
69,2022-08-28,19550.2,20901.68653242074,21909.82394322685,-1008.13741080611,-725.0095555404303,False,NONE
70,2022-08-29,20295.8,20737.994493037728,21761.72269422141,-1023.7282011836833,-807.9262293742885,False,NONE
71,2022-08-30,19792.6,20522.37921234958,21583.76256415339,-1061.3833518038082,-878.1313610555889,False,NONE
72,2022-08-31,20043.9,20386.230762772444,21442.475521734366,-1056.2447589619223,-929.7988410987316,False,NONE
73,2022-09-01,20126.1,20332.253442931717,21311.235680363225,-978.9822374315081,-951.3070987359232,False,NONE
74,2022-09-02,19952.7,20250.38353012515,21178.893241257683,-928.509711132534,-955.5660128913125,True,BUY
75,2022-09-03,19831.4,20152.559448973876,21043.633289212226,-891.0738402383504,-949.3408499431584,True,NONE
76,2022-09-04,19999.9,20101.040223904914,20925.865532264517,-824.8253083596028,-928.9058028832133,True,NONE
77,2022-09-05,19793.1,20019.541701021095,20806.408515576695,-786.8668145556003,-900.8636505448142,True,NONE
78,2022-09-06,18786.4,19778.788407431333,20601.90689403541,-823.1184866040749,-883.7700621289755,True,NONE
79,2022-09-07,19281.5,19657.079925184695,20454.768281393186,-797.6883562084913,-861.4907270836821,True,NONE
80,2022-09-08,19317.4,19586.365588424902,20316.656546420087,-730.2909579951847,-828.1912454208684,True,NONE
81,2022-09-09,21365.2,19886.381291758284,20361.70677774125,-475.3254859829649,-743.5186841411653,True,NONE
82,2022-09-10,21650.4,20199.335598538484,20429.04985866695,-229.71426012846496,-620.8730873370112,True,NONE
83,2022-09-11,21834.9,20481.42250529973,20509.158624244108,-27.736118944376358,-479.36056705339655,True,NONE
84,2022-09-12,22395.3,20827.37740740416,20633.380770034033,193.99663737012816,-317.6838124005224,True,NONE
85,2022-09-13,20175.5,20729.69318106564,20565.94089423853,163.75228682710804,-196.01953293278268,True,NONE
86,2022-09-14,20222.5,20653.57139385709,20508.900902439033,144.6704914180591,-104.55734971400895,True,NONE
87,2022-09-15,19701.7,20502.161890211144,20437.13438237312,65.02750783802549,-50.14546206860689,True,NONE
88,2022-09-16,19802.4,20393.932251560575,20375.95000165899,17.98224990158633,-16.28467616768511,True,NONE
89,2022-09-17,20113.5,20353.037180771913,20341.62991575226,11.407265019654005,8.71897491561331,True,NONE
90,2022-09-18,19418.8,20201.900299651203,20252.0984662756,-50.198166624395526,13.297252932869482,False,SELL
91,2022-09-19,19538.9,20114.79360986776,20178.298794026083,-63.50518415832266,7.844358894135429,False,NONE
92,2022-09-20,18872.4,19915.55929146752,20055.141647962842,-139.5823564953207,-19.472586346734847,False,NONE
93,2022-09-21,18489.0,19679.69307460017,19906.521041472126,-226.82796687195514,-65.7334240679522,False,NONE
94,2022-09-22,19404.0,19598.463007379883,19860.330645268656,-261.86763788877215,-115.92747232319182,False,NONE
95,2022-09-23,19293.5,19504.898244216594,19810.494884107935,-305.5966398913406,-165.15292574586928,False,NONE
96,2022-09-24,18925.2,19358.1255947999,19738.29242960945,-380.16683480954816,-220.7822701530436,False,NONE
97,2022-09-25,18803.2,19201.658173577947,19653.204630750042,-451.54645717209496,-279.3628697946123,False,NONE
98,2022-09-26,19225.7,19186.55863061652,19615.528430564784,-428.96979994826324,-320.03705055262594,False,NONE
99,2022-09-27,19081.0,19147.726460911406,19565.72690622826,-418.0004453168549,-349.9604416369239,False,NONE
100,2022-09-28,19411.0,19182.47659569002,19546.685530213177,-364.20893452315795,-360.3646269438017,False,NONE
101,2022-09-29,19593.0,19241.48963212458,19546.3033796364,-304.8137475118201,-355.05986452076786,True,BUY
102,2022-09-30,19423.0,19255.748041598155,19532.840719578922,-277.0926779807669,-342.77465739162574,True,NONE
103,2022-10-01,19311.9,19262.271057199625,19509.181879063068,-246.91082186344283,-324.0850446139172,True,NONE
104,2022-10-02,19052.2,19220.3197466106,19467.477763502673,-247.15801689207365,-308.34575427330077,True,NONE
105,2022-10-03,19628.3,19298.046587997655,19488.314736759097,-190.26814876144272,-281.9556545740893,True,NONE
106,2022-10-04,20340.2,19495.01652828283,19562.639663161146,-67.62313487831489,-231.5699586997027,True,NONE
107,2022-10-05,20157.5,19611.85021054555,19615.608526652897,-3.7583161073453084,-175.23472072976188,True,NONE
108,2022-10-06,19956.7,19678.029969702144,19625.944336244946,52.08563345719813,-118.19739426105323,True,NONE
109,2022-10-07,19531.3,19667.451959789014,19596.47099589953,70.98096388948397,-68.5977834781443,True,NONE
110,2022-10-08,19415.0,19640.721841787188,19557.377544339673,83.34429744751469,-27.442109296255108,True,NONE
111,2022-10-09,19441.0,19614.256586801777,19517.441142327465,96.81544447431224,7.071816608124243,True,NONE
112,2022-10-10,19134.6,19541.524108145484,19478.0489064676,63.47520167788389,26.54589267216638,True,NONE
113,2022-10-11,19059.1,19460.34026762403,19434.68351049975,25.656757124277647,32.925509984539865,False,SELL
114,2022-10-12,19154.8,19404.661290228873,19408.15420989244,-3.4929196635675908,31.503931127884897,False,NONE
115,2022-10-13,19379.8,19399.98146904799,19401.57430040289,-1.5928313548974984,29.42373883622999,False,NONE
116,2022-10-14,19181.8,19363.8401713781,19375.418619598422,-11.57844822032348,22.57162729430675,False,NONE
117,2022-10-15,19068.7,19318.760556454094,19348.98763066311,-30.227074209014972,11.37510028990319,False,NONE
118,2022-10-16,19261.9,19302.76104996073,19339.600470382975,-36.839420422245894,-0.40716723792670384,False,NONE
119,2022-10-17,19548.2,19324.84575460391,19362.215827592638,-37.37007298872777,-10.406463042222915,False,NONE
120,2022-10-18,19328.2,19308.948423063495,19368.591731416687,-59.64330835319197,-23.69383506275921,False,NONE
121,2022-10-19,19123.9,19263.996794181498,19347.497333026804,-83.50053884530644,-39.99322674740619,False,NONE
122,2022-10-20,19042.9,19220.31557024391,19322.27818529369,-101.96261504977883,-56.367215661425945,False,NONE
123,2022-10-21,19162.6,19206.4407924301,19312.966632716085,-106.52584028598358,-69.57899611343298,False,NONE
124,2022-10-22,19204.8,19201.51353124804,19309.211285326895,-107.6977540788539,-79.70971281482029,False,NONE
125,2022-10-23,19571.2,19267.029488033557,19332.28018756167,-65.25069952811464,-78.34939432781248,True,BUY
126,2022-10-24,19331.5,19282.33932436357,19334.87771820525,-52.53839384168168,-74.17261064707914,True,NONE
127,2022-10-25,20082.7,19423.836580287392,19397.392041136918,26.444539150474156,-52.685772184300006,True,NONE
128,2022-10-26,20769.5,19658.3664357662,19511.50067252326,146.86576324293856,-8.355876619611122,True,NONE
129,2022-10-27,20292.9,19777.97769268599,19578.603121679826,199.37457100616302,38.88582736914454,True,NONE
130,2022-10-28,20594.4,19933.777528211627,19667.441949135216,266.3355790764108,92.21819405735418,True,NONE
131,2022-10-29,20809.8,20099.185998561377,19770.69178058299,328.4942179783866,149.38518926814106,True,NONE
132,2022-10-30,20626.3,20201.618038321274,19844.64905610939,356.9689822118853,201.94294713382968,True,NONE
133,2022-10-31,20496.3,20270.072567940813,19894.57417030314,375.4983976376716,248.25060041337645,True,NONE
134,2022-11-01,20483.5,20329.81653722027,19941.653934876667,388.1626023436038,288.1624340077482,True,NONE
135,2022-11-02,20154.4,20324.828002958304,19959.508540274914,365.31946268339016,313.95251819956735,True,NONE
136,2022-11-03,20206.4,20327.26702823325,19984.952916689483,342.3141115437684,329.1242181541398,True,NONE
137,2022-11-04,21145.9,20491.62849450594,20089.29669112515,402.3318033807918,352.808849766741,True,NONE
138,2022-11-05,21301.6,20650.48728773723,20198.819461971234,451.6678257659951,379.91358820259234,True,NONE
139,2022-11-06,20916.3,20722.747652279573,20270.852347207645,451.8953050719283,400.3850880025331,True,NONE
140,2022-11-07,20589.0,20712.19169677336,20310.63591629222,401.55578048113966,403.8723608538871,False,SELL
141,2022-11-08,18527.4,20331.69462258834,20171.89387104777,159.80075154056976,350.99960315442837,False,NONE
142,2022-11-09,15886.9,19560.67723745101,19817.46186648553,-256.78462903451873,214.67704169848759,False,NONE
143,2022-11-10,17589.1,19197.87725881906,19635.515262644203,-437.63800382514455,64.65155645532779,False,NONE
144,2022-11-11,17049.9,18793.003896189675,19422.588746315163,-629.5848501254877,-98.68074387862971,False,NONE
145,2022-11-12,16795.2,18409.82494911362,19201.820117962925,-791.9951688493056,-265.18636205171174,False,NONE
146,2022-11-13,16324.5,18006.438146263168,18954.513787239448,-948.0756409762798,-432.80847891944046,False,NONE
147,2022-11-14,16613.7,17715.5802935982,18752.34623155927,-1036.7659379610704,-588.2218560292093,False,NONE
148,2022-11-15,16895.1,17524.845026230305,18591.146958085046,-1066.3019318547413,-720.3572634007129,False,NONE
149,2022-11-16,16540.5,17300.852439625975,18412.721520495594,-1111.8690808696192,-836.2807485551167,False,NONE
150,2022-11-17,16691.2,17118.893066395027,18259.004347711318,-1140.1112813162908,-934.1363582406092,False,NONE
151,2022-11-18,16638.3,16952.66040443961,18111.747045180186,-1159.0866407405738,-1010.8562734634014,False,NONE
152,2022-11-19,16699.2,16830.202346000042,17976.670474881532,-1146.46812888149,-1059.3826945996352,False,NONE
153,2022-11-20,16286.7,16661.436186001072,17819.212325508095,-1157.776139507023,-1096.3865027988838,False,NONE
154,2022-11-21,15776.2,16470.794705335207,17622.2287955465,-1151.4340902112926,-1119.9506953502382,False,NONE
155,2022-11-22,16212.9,16437.570735239722,17469.533704043617,-1031.962968803895,-1108.1263073515502,True,BUY
156,2022-11-23,16623.9,16447.133696215365,17368.00244357229,-920.8687473569262,-1070.0202505477534,True,NONE
157,2022-11-24,16601.2,16461.955607839656,17268.873986848368,-806.9183790087118,-1011.8701921926022,True,NONE
158,2022-11-25,16512.3,16464.101788639582,17167.27758647811,-703.1757978385285,-941.3952066622475,True,NONE
159,2022-11-26,16456.5,16465.544804999096,17070.427143436857,-604.8823384377611,-861.8955206589769,True,NONE
160,2022-11-27,16425.6,16455.676606100555,16979.5123872266,-523.8357811260466,-779.457186004135,True,NONE
161,2022-11-28,16211.7,16404.616003149313,16877.35593504364,-472.73993189432804,-701.6015717980935,True,NONE
162,2022-11-29,16440.4,16408.14007068678,16805.620097896986,-397.4800272102075,-622.7580697407722,True,NONE
163,2022-11-30,17163.9,16533.766429748208,16799.90857887544,-266.14214912723037,-529.9839105668398,True,NONE
164,2022-12-01,16972.0,16607.791514569737,16768.41237973582,-160.62086516608178,-432.2742674568233,True,NONE
165,2022-12-02,17093.6,16690.337181534192,16747.895176754064,-57.55799521987137,-333.88872951232634,True,NONE
166,2022-12-03,16884.5,16732.039943718806,16715.27661339297,16.76333032583716,-241.20071821289503,True,NONE
167,2022-12-04,17112.6,16817.037453830253,16707.8578256824,109.17962814785278,-149.0851173526541,True,NONE
168,2022-12-05,16966.5,16854.946819038465,16710.47082621482,144.47599282364536,-69.98004622258291,True,NONE
169,2022-12-06,17089.3,16900.212274876412,16751.277793606296,148.93448127011652,-8.061778044723283,True,NONE
170,2022-12-07,16835.2,16894.841675972915,16749.502846180934,145.33882979198097,38.71737971750373,True,NONE
171,2022-12-08,17225.7,16959.86245213581,16786.640205087246,173.2222470485649,81.158943531372,True,NONE
172,2022-12-09,17125.7,16998.620617446184,16815.259074892452,183.36154255373185,115.57337881703012,True,NONE
173,2022-12-10,17127.2,17032.288012798832,16846.874501590988,185.41351120784384,140.4049539133436,True,NONE
174,2022-12-11,17093.3,17059.122954665705,16870.212044937165,188.91090972854,158.51519796554075,True,NONE
175,2022-12-12,17210.4,17097.63605969599,16898.75336080686,198.88269888913055,172.7581611707382,True,NONE
176,2022-12-13,17778.6,17214.56578418567,16977.05115622356,237.51462796211126,191.02030026752487,True,NONE
177,2022-12-14,17796.4,17320.395129763834,17049.458881622366,270.93624814146824,210.89503868106448,True,NONE
178,2022-12-15,17356.1,17331.08354357792,17079.78178248163,251.30176109628883,221.54640282999065,True,NONE
179,2022-12-16,16629.6,17218.118059508244,17045.697217579243,172.42084192900074,212.28632668697108,False,SELL
180,2022-12-17,16777.1,17143.62896642004,17030.999411073553,112.6295553464879,191.56805106140683,False,NONE
181,2022-12-18,16741.1,17077.240353372097,17019.753406577987,57.486946794109826,161.9674645768809,False,NONE
182,2022-12-19,16441.3,16966.578266437547,16979.326066436854,-12.747799999306153,122.30640330865856,False,NONE
183,2022-12-20,16902.8,16958.104153536206,16976.61383376772,-18.509680231512903,89.23719228106235,False,NONE
184,2022-12-21,16831.8,16930.8767412425,16968.331263660355,-37.454522417854605,58.452938474462954,False,NONE
185,2022-12-22,16820.6,16907.872599690847,16960.656214556617,-52.78361486576978,30.151027066834523,False,NONE
186,2022-12-23,16779.1,16881.171892522445,16950.627194808494,-69.45530228604912,2.8446632903060296,False,NONE
187,2022-12-24,16837.2,16869.338296873928,16946.588177044006,-77.24988017007854,-21.550924658257998,False,NONE
188,2022-12-25,16831.8,16856.069985305818,16944.658464354,-88.58847904818322,-43.13553190107314,False,NONE
189,2022-12-26,16918.1,16848.582189924018,16947.75483325218,-99.17264332816194,-60.8769638128453,False,NONE
190,2022-12-27,16706.1,16805.08281461775,16925.001754452183,-119.91893983443515,-78.28002232312454,False,NONE
191,2022-12-28,16546.2,16749.225281609637,16892.42884730278,-143.2035656931439,-96.09295336508423,False,NONE
192,2022-12-29,16636.4,16732.002130459718,16868.61738677471,-136.6152563149917,-107.1774234026133,False,NONE
193,2022-12-30,16607.2,16709.43916982198,16846.313731200324,-136.87456137834306,-115.96447921720414,False,NONE
194,2022-12-31,16537.4,16678.940008314756,16817.334061353453,-138.39405303869717,-122.87880224811407,False,NONE
195,2023-01-01,16618.4,16673.131294973005,16798.908313947784,-125.77701897477891,-125.21452455335671,False,NONE
196,2023-01-02,16674.3,16668.788661303366,16785.279031501523,-116.4903701981566,-124.60126569415249,True,BUY
197,2023-01-03,16674.2,16666.50198165263,16775.344340751944,-108.84235909931522,-122.2095378103717,True,NONE
198,2023-01-04,16852.1,16695.6789657594,16777.069751860003,-81.39078610060096,-113.87262501217339,True,NONE
199,2023-01-05,16829.8,16717.316417093978,16777.83912980758,-60.52271271360223,-102.27280059231661,True,NONE
200,2023-01-06,16950.9,16755.502684637584,16788.78965782054,-33.28697318295599,-86.39143893204647,True,NONE
201,2023-01-07,16943.6,16786.65346037908,16798.670257239137,-12.016796860058093,-68.36041268417506,True,NONE
202,2023-01-08,17119.0,16841.759877023283,16821.429538190518,20.330338832765847,-46.84645741794557,True,NONE
203,2023-01-09,17180.1,16903.193533726964,16841.653567231762,61.53996649520195,-20.395706018814764,True,NONE
204,2023-01-10,17439.1,17003.312812424516,16882.121446719255,121.19136570526098,14.166827288733405,True,NONE
205,2023-01-11,17942.3,17173.61853790201,16966.866963626042,206.75157427596787,60.68376618254526,True,NONE
206,2023-01-12,18851.3,17476.13823657748,17130.00481386147,346.1334227160114,128.9035237935019,True,NONE
207,2023-01-13,19927.0,17920.28029856337,17370.57886306081,549.7014355025603,228.90638562057185,True,NONE
208,2023-01-14,20958.2,18473.545168619738,17681.03021257198,792.5149560477585,362.65256767628114,True,NONE
209,2023-01-15,20879.8,18926.972784372174,17965.024618138195,961.9481662339786,507.11034283562975,True,NONE
210,2023-01-16,21184.2,19363.499688575663,18248.86527522339,1114.6344133522725,656.2319069608419,True,NONE
211,2023-01-17,21137.1,19721.169290652622,18508.44515169057,1212.724138962054,796.9952319345697,True,NONE
212,2023-01-18,20670.6,19943.252035943235,18709.415113046012,1233.8369228972224,913.5581721051772,True,NONE
